,,,,,,,,,,,,,6,,312,18,,4,,
,,,,,,,,,,,,,7,,152,10,,3,,
,,,,,,,,,,,,,8,,401,2,,4,,
,,,,,,,,,,,,,9,,378,12,,4,,
,,,,,,,,,,,,,10,,405,3,,4,,
,,,,,,,,,,,,,11,,184,11,,3,,
,,,,,,,,,,,,,12,,320,15,,4,,
,,,,,,,,,,,,,13,,360,7,,4,,6391
,,,,,,,,,,,,,14,,453,1,,4,,171
,,,,,,,,,,,,,15,,359,9,,4,,71
,,,,,,,,,,,,,16,,202,13,,3,,
,,,,,,,,,,,,,17,,480,17,,5,,
,,,,,,,,,,,,,18,,581,5,,5,,
Luttrellstown Castle Golf and Country Club,Ireland,East and Dublin,Castleknock! Dublin,,,,http://www.luttrellstowncastleresort.com/,Luttrellstown Castle Golf and Country Club,Green,,,0,1,,374,6,,4,,
,,,,,,,,,,,,,2,,517,12,,5,,
,,,,,,,,,,,,,3,,391,8,,4,,
,,,,,,,,,,,,,4,,163,18,,3,,
,,,,,,,,,,,,,5,,391,2,,4,,
,,,,,,,,,,,,,6,,176,10,,3,,
,,,,,,,,,,,,,7,,394,4,,4,,
,,,,,,,,,,,,,8,,486,16,,5,,
,,,,,,,,,,,,,9,,362,14,,4,,
,,,,,,,,,,,,,10,,382,7,,4,,
,,,,,,,,,,,,,11,,330,13,,4,,
,,,,,,,,,,,,,12,,416,15,,5,,
,,,,,,,,,,,,,13,,154,9,,3,,6354
,,,,,,,,,,,,,14,,438,3,,4,,171
,,,,,,,,,,,,,15,,123,17,,3,,72
,,,,,,,,,,,,,16,,379,11,,4,,
,,,,,,,,,,,,,17,,406,1,,4,,
,,,,,,,,,,,,,18,,472,5,,5,,
Luttrellstown Castle Golf Club,Ireland,East and Dublin,Castleknock! Dublin 15! Dublin! Eire,,01 820 8210,info@luttrellstown.ie,http://www.luttrellstowncastleresort.com/,Luttrellstown Castle Golf Club,Green,,,72,1,,374,10,,4,,
,,,,,,,,,,,,,2,,517,12,,5,,
,,,,,,,,,,,,,3,,391,6,,4,,
,,,,,,,,,,,,,4,,163,14,,3,,
,,,,,,,,,,,,,5,,391,2,,4,,
,,,,,,,,,,,,,6,,176,8,,3,,
,,,,,,,,,,,,,7,,394,4,,4,,
,,,,,,,,,,,,,8,,486,18,,5,,
,,,,,,,,,,,,,9,,362,16,,4,,
,,,,,,,,,,,,,10,,382,9,,4,,
,,,,,,,,,,,,,11,,330,15,,4,,
,,,,,,,,,,,,,12,,416,13,,5,,
,,,,,,,,,,,,,13,,154,7,,3,,6364
,,,,,,,,,,,,,14,,438,1,,4,,171
,,,,,,,,,,,,,15,,123,17,,3,,72
,,,,,,,,,,,,,16,,379,11,,4,,
,,,,,,,,,,,,,17,,416,3,,4,,
,,,,,,,,,,,,,18,,472,5,,5,,
,,,,,,,,Luttrellstown Castle Golf Club,White,,,72,1,,398,6,,4,,
,,,,,,,,,,,,,2,,528,12,,5,,
,,,,,,,,,,,,,3,,405,8,,4,,
,,,,,,,,,,,,,4,,186,18,,3,,
,,,,,,,,,,,,,5,,410,2,,4,,
,,,,,,,,,,,,,6,,194,10,,3,,
,,,,,,,,,,,,,7,,410,4,,4,,
,,,,,,,,,,,,,8,,500,16,,5,,
,,,,,,,,,,,,,9,,378,14,,4,,
,,,,,,,,,,,,,10,,398,7,,4,,
,,,,,,,,,,,,,11,,345,13,,4,,
,,,,,,,,,,,,,12,,514,15,,5,,
,,,,,,,,,,,,,13,,200,9,,3,,6779
,,,,,,,,,,,,,14,,458,3,,4,,171
,,,,,,,,,,,,,15,,155,17,,3,,72
,,,,,,,,,,,,,16,,396,11,,4,,
,,,,,,,,,,,,,17,,416,1,,4,,
,,,,,,,,,,,,,18,,488,5,,5,,
Macreddin Golf Club,Ireland,East and Dublin,Macreddin Village! Wicklow,,+353 402 36999,info@macreddingolfclub.com,http://www.macreddingolfclub.com/,Macreddin Golf Club,White,,,0,1,,363,4,,4,,
,,,,,,,,,,,,,2,,513,8,,5,,
,,,,,,,,,,,,,3,,396,15,,4,,
,,,,,,,,,,,,,4,,173,14,,3,,
,,,,,,,,,,,,,5,,402,12,,4,,
,,,,,,,,,,,,,6,,299,17,,4,,
,,,,,,,,,,,,,7,,177,10,,3,,
,,,,,,,,,,,,,8,,564,6,,5,,
,,,,,,,,,,,,,9,,412,2,,4,,
,,,,,,,,,,,,,10,,302,18,,4,,
,,,,,,,,,,,,,11,,292,13,,4,,
,,,,,,,,,,,,,12,,398,1,,4,,
,,,,,,,,,,,,,13,,499,9,,5,,6493
,,,,,,,,,,,,,14,,162,16,,3,,171
,,,,,,,,,,,,,15,,514,7,,5,,72
,,,,,,,,,,,,,16,,451,3,,4,,
,,,,,,,,,,,,,17,,165,11,,3,,
,,,,,,,,,,,,,18,,411,5,,4,,
Malahide Golf Club,Ireland,East and Dublin,Beechwood! The Grange! Malahide! Dublin! Eire,,353-1-8461611,manager@malahidegolfclub.ie,http://www.malahidegolfclub.ie/,Malahide Golf Club,White,,,70,1,,353,8,,4,,
,,,,,,,,,,,,,2,,397,2,,4,,
,,,,,,,,,,,,,3,,351,4,,4,,
,,,,,,,,,,,,,4,,318,16,,4,,
,,,,,,,,,,,,,5,,219,18,,4,,
,,,,,,,,,,,,,6,,153,12,,3,,
,,,,,,,,,,,,,7,,318,14,,4,,
,,,,,,,,,,,,,8,,318,10,,4,,
,,,,,,,,,,,,,9,,513,6,,5,,
,,,,,,,,,,,,,10,,355,11,,4,,
,,,,,,,,,,,,,11,,384,3,,4,,
,,,,,,,,,,,,,12,,119,17,,3,,
,,,,,,,,,,,,,13,,367,7,,4,,5827
,,,,,,,,,,,,,14,,383,1,,4,,171
,,,,,,,,,,,,,15,,131,13,,3,,71
,,,,,,,,,,,,,16,,480,9,,5,,
,,,,,,,,,,,,,17,,318,15,,4,,
,,,,,,,,,,,,,18,,350,5,,4,,
,,,,,,,,Malahide Golf Club,Red/Yellow,,,70,1,,317,14,,4,,
,,,,,,,,,,,,,2,,409,4,,4,,
,,,,,,,,,,,,,3,,416,8,,4,,
,,,,,,,,,,,,,4,,434,2,,4,,
,,,,,,,,,,,,,5,,148,18,,3,,
,,,,,,,,,,,,,6,,400,6,,4,,
,,,,,,,,,,,,,7,,376,10,,4,,
,,,,,,,,,,,,,8,,514,16,,5,,
,,,,,,,,,,,,,9,,152,12,,3,,
,,,,,,,,,,,,,10,,386,7,,4,,
,,,,,,,,,,,,,11,,434,1,,4,,
,,,,,,,,,,,,,12,,384,3,,4,,
,,,,,,,,,,,,,13,,348,15,,4,,6382
,,,,,,,,,,,,,14,,240,17,,4,,171
,,,,,,,,,,,,,15,,167,11,,3,,71
,,,,,,,,,,,,,16,,348,13,,4,,
,,,,,,,,,,,,,17,,348,9,,4,,
,,,,,,,,,,,,,18,,561,5,,5,,
,,,,,,,,Yellow Nine - Men,Yellow,,,0,1,,388,4,,4,,
,,,,,,,,,,,,,2,,437,1,,4,,
,,,,,,,,,,,,,3,,386,2,,4,,
,,,,,,,,,,,,,4,,350,8,,4,,
,,,,,,,,,,,,,5,,241,9,,4,,
,,,,,,,,,,,,,6,,168,6,,3,,
,,,,,,,,,,,,,7,,350,7,,4,,
,,,,,,,,,,,,,8,,350,5,,4,,
,,,,,,,,,,,,,9,,564,3,,5,,
Millbrook Golf Course,Ireland,East and Dublin,Redcross! Wicklow,,,,,Millbrook,White,,,74,1,,442,9,,5,,
,,,,,,,,,,,,,2,,565,7,,5,,
,,,,,,,,,,,,,3,,421,1,,4,,
,,,,,,,,,,,,,4,,241,17,,4,,
,,,,,,,,,,,,,5,,413,13,,4,,
,,,,,,,,,,,,,6,,360,3,,4,,
,,,,,,,,,,,,,7,,173,15,,3,,
,,,,,,,,,,,,,8,,568,5,,5,,
,,,,,,,,,,,,,9,,292,11,,4,,
,,,,,,,,,,,,,10,,187,12,,3,,
,,,,,,,,,,,,,11,,319,4,,4,,
,,,,,,,,,,,,,12,,436,16,,5,,
,,,,,,,,,,,,,13,,398,2,,4,,6611
,,,,,,,,,,,,,14,,363,8,,4,,171
,,,,,,,,,,,,,15,,526,14,,5,,74
,,,,,,,,,,,,,16,,163,18,,3,,
,,,,,,,,,,,,,17,,324,6,,4,,
,,,,,,,,,,,,,18,,420,10,,4,,
,,,,,,,,Millbrook Golf Course,Yellow,,,74,1,,416,9,,5,,
,,,,,,,,,,,,,2,,542,7,,5,,
,,,,,,,,,,,,,3,,404,1,,4,,
,,,,,,,,,,,,,4,,206,17,,4,,
,,,,,,,,,,,,,5,,381,13,,4,,
,,,,,,,,,,,,,6,,328,3,,4,,
,,,,,,,,,,,,,7,,171,15,,3,,
,,,,,,,,,,,,,8,,532,5,,5,,
,,,,,,,,,,,,,9,,271,11,,4,,
,,,,,,,,,,,,,10,,105,12,,3,,
,,,,,,,,,,,,,11,,277,4,,4,,
,,,,,,,,,,,,,12,,415,16,,5,,
,,,,,,,,,,,,,13,,377,2,,4,,6128
,,,,,,,,,,,,,14,,336,8,,4,,171
,,,,,,,,,,,,,15,,517,14,,5,,74
,,,,,,,,,,,,,16,,154,18,,3,,
,,,,,,,,,,,,,17,,321,6,,4,,
,,,,,,,,,,,,,18,,375,10,,4,,
,,,,,,,,Millbrook Golf Course,Red,,,74,1,,398,5,,5,,
,,,,,,,,,,,,,2,,496,3,,5,,
,,,,,,,,,,,,,3,,400,9,,5,,
,,,,,,,,,,,,,4,,172,17,,3,,
,,,,,,,,,,,,,5,,362,13,,4,,
,,,,,,,,,,,,,6,,328,1,,4,,
,,,,,,,,,,,,,7,,167,11,,3,,
,,,,,,,,,,,,,8,,503,7,,5,,
,,,,,,,,,,,,,9,,225,15,,4,,
,,,,,,,,,,,,,10,,106,18,,3,,
,,,,,,,,,,,,,11,,161,8,,3,,
,,,,,,,,,,,,,12,,401,6,,5,,
,,,,,,,,,,,,,13,,385,4,,4,,5798
,,,,,,,,,,,,,14,,342,16,,4,,171
,,,,,,,,,,,,,15,,482,2,,5,,74
,,,,,,,,,,,,,16,,154,12,,3,,
,,,,,,,,,,,,,17,,315,10,,4,,
,,,,,,,,,,,,,18,,401,14,,5,,
,,,,,,,,Millbrook Golf Course - Yellow new,Yellow,,,70,1,,416,9,,5,,
,,,,,,,,,,,,,2,,542,7,,5,,
,,,,,,,,,,,,,3,,404,1,,4,,
,,,,,,,,,,,,,4,,206,17,,4,,
,,,,,,,,,,,,,5,,381,13,,4,,
,,,,,,,,,,,,,6,,328,3,,4,,
,,,,,,,,,,,,,7,,171,15,,3,,
,,,,,,,,,,,,,8,,532,5,,5,,
,,,,,,,,,,,,,9,,271,11,,4,,
,,,,,,,,,,,,,10,,105,12,,3,,
,,,,,,,,,,,,,11,,277,4,,4,,
,,,,,,,,,,,,,12,,328,16,,4,,
,,,,,,,,,,,,,13,,377,2,,4,,6041
,,,,,,,,,,,,,14,,336,8,,4,,171
,,,,,,,,,,,,,15,,517,14,,5,,73
,,,,,,,,,,,,,16,,154,18,,3,,
,,,,,,,,,,,,,17,,321,6,,4,,
,,,,,,,,,,,,,18,,375,10,,4,,
Millicent Golf Club,Ireland,East and Dublin,Millicent Golf Club! ClaneKildare,,+353 45 893 279,info@millicentgolfclub.com,http://www.millicentgolfclub.com/,Millicent Golf Club,White,,,72,1,,557,2,,5,,
,,,,,,,,,,,,,2,,486,16,,5,,
,,,,,,,,,,,,,3,,403,12,,4,,
,,,,,,,,,,,,,4,,157,18,,3,,
,,,,,,,,,,,,,5,,318,8,,4,,
,,,,,,,,,,,,,6,,378,10,,4,,
,,,,,,,,,,,,,7,,356,4,,4,,
,,,,,,,,,,,,,8,,351,6,,4,,
,,,,,,,,,,,,,9,,161,14,,3,,
,,,,,,,,,,,,,10,,372,11,,4,,
,,,,,,,,,,,,,11,,418,5,,4,,
,,,,,,,,,,,,,12,,401,13,,4,,
,,,,,,,,,,,,,13,,503,17,,5,,6748
,,,,,,,,,,,,,14,,379,15,,4,,171
,,,,,,,,,,,,,15,,184,9,,3,,73
,,,,,,,,,,,,,16,,582,1,,5,,
,,,,,,,,,,,,,17,,193,7,,3,,
,,,,,,,,,,,,,18,,549,3,,5,,
,,,,,,,,Millicent Golf Club,Yellow,,,71,1,,547,2,,5,,
,,,,,,,,,,,,,2,,468,16,,5,,
,,,,,,,,,,,,,3,,393,12,,4,,
,,,,,,,,,,,,,4,,142,18,,3,,
,,,,,,,,,,,,,5,,314,8,,4,,
,,,,,,,,,,,,,6,,368,10,,4,,
,,,,,,,,,,,,,7,,349,4,,4,,
,,,,,,,,,,,,,8,,336,6,,4,,
,,,,,,,,,,,,,9,,146,14,,3,,
,,,,,,,,,,,,,10,,367,11,,4,,
,,,,,,,,,,,,,11,,406,5,,4,,
,,,,,,,,,,,,,12,,391,13,,4,,
,,,,,,,,,,,,,13,,495,17,,5,,6559
,,,,,,,,,,,,,14,,366,15,,4,,171
,,,,,,,,,,,,,15,,179,9,,3,,73
,,,,,,,,,,,,,16,,572,1,,5,,
,,,,,,,,,,,,,17,,183,7,,3,,
,,,,,,,,,,,,,18,,537,3,,5,,
,,,,,,,,Millicent Golf Club - Whites,Yellow,,,69,1,,230,18,,4,,
,,,,,,,,,,,,,2,,301,10,,4,,
,,,,,,,,,,,,,3,,315,6,,4,,
,,,,,,,,,,,,,4,,106,16,,3,,
,,,,,,,,,,,,,5,,427,12,,5,,
,,,,,,,,,,,,,6,,332,4,,4,,
,,,,,,,,,,,,,7,,293,8,,4,,
,,,,,,,,,,,,,8,,353,2,,4,,
,,,,,,,,,,,,,9,,299,14,,4,,
,,,,,,,,,,,,,10,,364,5,,4,,
,,,,,,,,,,,,,11,,285,13,,4,,
,,,,,,,,,,,,,12,,121,15,,3,,
,,,,,,,,,,,,,13,,343,7,,4,,5502
,,,,,,,,,,,,,14,,433,17,,5,,171
,,,,,,,,,,,,,15,,325,9,,4,,71
,,,,,,,,,,,,,16,,171,11,,3,,
,,,,,,,,,,,,,17,,404,1,,4,,
,,,,,,,,,,,,,18,,400,3,,4,,
Moor Park Golf Club,Ireland,East and Dublin,Mooretown! Navan! Meath,,+353 ((0)46) 9027661,,,Moor Park Golf Club,White,,,71,1,,326,12,,4,,
,,,,,,,,,,,,,2,,317,18,,4,,
,,,,,,,,,,,,,3,,328,14,,4,,
,,,,,,,,,,,,,4,,357,4,,4,,
,,,,,,,,,,,,,5,,378,2,,4,,
,,,,,,,,,,,,,6,,178,10,,3,,
,,,,,,,,,,,,,7,,360,6,,4,,
,,,,,,,,,,,,,8,,446,16,,5,,
,,,,,,,,,,,,,9,,344,8,,4,,
,,,,,,,,,,,,,10,,383,5,,4,,
,,,,,,,,,,,,,11,,413,3,,4,,
,,,,,,,,,,,,,12,,124,17,,3,,
,,,,,,,,,,,,,13,,484,13,,5,,6106
,,,,,,,,,,,,,14,,309,15,,4,,171
,,,,,,,,,,,,,15,,456,1,,4,,71
,,,,,,,,,,,,,16,,148,11,,3,,
,,,,,,,,,,,,,17,,409,7,,4,,
,,,,,,,,,,,,,18,,346,9,,4,,
,,,,,,,,Moor Park Golf Club,Yellow,,,72,1,,323,12,,4,,
,,,,,,,,,,,,,2,,315,18,,4,,
,,,,,,,,,,,,,3,,326,10,,4,,
,,,,,,,,,,,,,4,,390,2,,4,,
,,,,,,,,,,,,,5,,375,4,,4,,
,,,,,,,,,,,,,6,,165,14,,3,,
,,,,,,,,,,,,,7,,357,6,,4,,
,,,,,,,,,,,,,8,,443,16,,5,,
,,,,,,,,,,,,,9,,342,8,,4,,
,,,,,,,,,,,,,10,,380,1,,4,,
,,,,,,,,,,,,,11,,410,3,,4,,
,,,,,,,,,,,,,12,,123,17,,3,,
,,,,,,,,,,,,,13,,481,9,,5,,6085
,,,,,,,,,,,,,14,,307,11,,4,,171
,,,,,,,,,,,,,15,,452,13,,5,,72
,,,,,,,,,,,,,16,,147,15,,3,,
,,,,,,,,,,,,,17,,406,5,,4,,
,,,,,,,,,,,,,18,,343,7,,4,,
Moyvalley Golf! Hotel and Country Club,Ireland,East and Dublin,Balyna Estate! Moy Valley! Kildare! Eire,,,info@moyvalley.com,http://www.moyvalley.com/,Moyvalley,White,,,72,1,,342,14,,4,,
,,,,,,,,,,,,,2,,187,16,,3,,
,,,,,,,,,,,,,3,,398,4,,4,,
,,,,,,,,,,,,,4,,362,8,,4,,
,,,,,,,,,,,,,5,,153,18,,3,,
,,,,,,,,,,,,,6,,534,6,,5,,
,,,,,,,,,,,,,7,,444,2,,4,,
,,,,,,,,,,,,,8,,516,12,,5,,
,,,,,,,,,,,,,9,,364,10,,4,,
,,,,,,,,,,,,,10,,345,13,,4,,
,,,,,,,,,,,,,11,,405,7,,4,,
,,,,,,,,,,,,,12,,441,9,,4,,
,,,,,,,,,,,,,13,,535,5,,5,,6645
,,,,,,,,,,,,,14,,176,11,,3,,171
,,,,,,,,,,,,,15,,301,17,,4,,72
,,,,,,,,,,,,,16,,407,1,,4,,
,,,,,,,,,,,,,17,,168,15,,3,,
,,,,,,,,,,,,,18,,567,3,,5,,
,,,,,,,,Moyvalley,Yellow,,,69,1,,321,14,,4,,
,,,,,,,,,,,,,2,,183,16,,3,,
,,,,,,,,,,,,,3,,365,4,,4,,
,,,,,,,,,,,,,4,,354,8,,4,,
,,,,,,,,,,,,,5,,140,18,,3,,
,,,,,,,,,,,,,6,,504,6,,5,,
,,,,,,,,,,,,,7,,410,2,,4,,
,,,,,,,,,,,,,8,,484,12,,5,,
,,,,,,,,,,,,,9,,333,10,,4,,
,,,,,,,,,,,,,10,,324,13,,4,,
,,,,,,,,,,,,,11,,376,7,,4,,
,,,,,,,,,,,,,12,,414,9,,4,,
,,,,,,,,,,,,,13,,508,5,,5,,6180
,,,,,,,,,,,,,14,,160,11,,3,,171
,,,,,,,,,,,,,15,,260,17,,4,,72
,,,,,,,,,,,,,16,,385,1,,4,,
,,,,,,,,,,,,,17,,154,15,,3,,
,,,,,,,,,,,,,18,,505,3,,5,,
Naas Golf Club,Ireland,East and Dublin,Kerdiffstown! Naas! Kildare! Eire,,045 874644,naasgolf@eircom.net,http://www.naasgolfclub.com/,Naas Golf Club - Mens,White,,,70,1,,417,4,,4,,
,,,,,,,,,,,,,2,,361,16,,4,,
,,,,,,,,,,,,,3,,160,12,,3,,
,,,,,,,,,,,,,4,,404,2,,4,,
,,,,,,,,,,,,,5,,381,6,,4,,
,,,,,,,,,,,,,6,,383,8,,4,,
,,,,,,,,,,,,,7,,483,14,,5,,
,,,,,,,,,,,,,8,,132,18,,3,,
,,,,,,,,,,,,,9,,315,10,,4,,
,,,,,,,,,,,,,10,,178,9,,3,,
,,,,,,,,,,,,,11,,394,3,,4,,
,,,,,,,,,,,,,12,,359,11,,4,,
,,,,,,,,,,,,,13,,502,7,,5,,6173
,,,,,,,,,,,,,14,,175,13,,3,,171
,,,,,,,,,,,,,15,,478,17,,5,,71
,,,,,,,,,,,,,16,,401,1,,4,,
,,,,,,,,,,,,,17,,178,5,,3,,
,,,,,,,,,,,,,18,,472,15,,5,,
,,,,,,,,Naas Golf Club ,Blue,,,70,1,,417,4,,4,,
,,,,,,,,,,,,,2,,361,16,,4,,
,,,,,,,,,,,,,3,,160,12,,3,,
,,,,,,,,,,,,,4,,404,2,,4,,
,,,,,,,,,,,,,5,,381,6,,4,,
,,,,,,,,,,,,,6,,383,8,,4,,
,,,,,,,,,,,,,7,,483,14,,5,,
,,,,,,,,,,,,,8,,132,18,,3,,
,,,,,,,,,,,,,9,,315,10,,4,,
,,,,,,,,,,,,,10,,178,9,,3,,
,,,,,,,,,,,,,11,,394,3,,4,,
,,,,,,,,,,,,,12,,359,11,,4,,
,,,,,,,,,,,,,13,,502,7,,5,,6173
,,,,,,,,,,,,,14,,175,13,,3,,171
,,,,,,,,,,,,,15,,478,17,,5,,71
,,,,,,,,,,,,,16,,401,1,,4,,
,,,,,,,,,,,,,17,,178,5,,3,,
,,,,,,,,,,,,,18,,472,15,,5,,
Navan Golf Club,Ireland,East and Dublin,Navan! Meath,,046 72888,,,Navan Golf Club,Yellow,,,71,1,,413,3,,4,,
,,,,,,,,,,,,,2,,174,12,,3,,
,,,,,,,,,,,,,3,,410,4,,4,,
,,,,,,,,,,,,,4,,481,18,,5,,
,,,,,,,,,,,,,5,,366,10,,4,,
,,,,,,,,,,,,,6,,435,1,,4,,
,,,,,,,,,,,,,7,,369,6,,4,,
,,,,,,,,,,,,,8,,167,16,,3,,
,,,,,,,,,,,,,9,,518,14,,5,,
,,,,,,,,,,,,,10,,502,8,,5,,
,,,,,,,,,,,,,11,,405,5,,4,,
,,,,,,,,,,,,,12,,164,17,,3,,
,,,,,,,,,,,,,13,,386,13,,4,,6623
,,,,,,,,,,,,,14,,170,9,,3,,171
,,,,,,,,,,,,,15,,385,11,,4,,72
,,,,,,,,,,,,,16,,405,2,,4,,
,,,,,,,,,,,,,17,,392,7,,4,,
,,,,,,,,,,,,,18,,481,15,,5,,
Newbridge Golf Club,Ireland,East and Dublin,Barrettstown! Newbridge! Kildare,,045 486110,,http://www.newbridgegolfclub.com/,Newbridge Golf Club,White,,,0,1,,467,15,,5,,
,,,,,,,,,,,,,2,,300,16,,4,,
,,,,,,,,,,,,,3,,170,4,,3,,
,,,,,,,,,,,,,4,,521,11,,5,,
,,,,,,,,,,,,,5,,361,7,,4,,
,,,,,,,,,,,,,6,,139,18,,3,,
,,,,,,,,,,,,,7,,394,9,,4,,
,,,,,,,,,,,,,8,,387,2,,4,,
,,,,,,,,,,,,,9,,475,6,,5,,
,,,,,,,,,,,,,10,,455,1,,4,,
,,,,,,,,,,,,,11,,175,8,,3,,
,,,,,,,,,,,,,12,,308,17,,4,,
,,,,,,,,,,,,,13,,373,5,,4,,6216
,,,,,,,,,,,,,14,,171,10,,3,,171
,,,,,,,,,,,,,15,,296,13,,4,,72
,,,,,,,,,,,,,16,,392,3,,4,,
,,,,,,,,,,,,,17,,351,14,,4,,
,,,,,,,,,,,,,18,,481,12,,5,,
,,,,,,,,Newbridge Golf Club,Blue,,,72,1,,481,15,,5,,
,,,,,,,,,,,,,2,,330,16,,4,,
,,,,,,,,,,,,,3,,173,4,,3,,
,,,,,,,,,,,,,4,,142,10,,3,,
,,,,,,,,,,,,,5,,558,11,,5,,
,,,,,,,,,,,,,6,,365,7,,4,,
,,,,,,,,,,,,,7,,147,18,,3,,
,,,,,,,,,,,,,8,,427,9,,4,,
,,,,,,,,,,,,,9,,390,2,,4,,
,,,,,,,,,,,,,10,,480,6,,5,,
,,,,,,,,,,,,,11,,467,1,,4,,
,,,,,,,,,,,,,12,,185,8,,3,,
,,,,,,,,,,,,,13,,317,17,,4,,6499
,,,,,,,,,,,,,14,,396,5,,4,,171
,,,,,,,,,,,,,15,,307,13,,4,,72
,,,,,,,,,,,,,16,,410,3,,4,,
,,,,,,,,,,,,,17,,405,14,,4,,
,,,,,,,,,,,,,18,,519,12,,5,,
Newlands Golf Club,Ireland,East and Dublin,Newlands Cross! Clondalkin! Dublin! Dublin 22,,353 1 4593157,info@newlandsgolfclub.com,http://www.newlandsgolfclub.com/,Newlands,Green,,,67,1,,292,13,,4,,
,,,,,,,,,,,,,2,,139,11,,3,,
,,,,,,,,,,,,,3,,410,1,,4,,
,,,,,,,,,,,,,4,,140,7,,3,,
,,,,,,,,,,,,,5,,275,3,,4,,
,,,,,,,,,,,,,6,,432,17,,5,,
,,,,,,,,,,,,,7,,265,9,,4,,
,,,,,,,,,,,,,8,,255,15,,4,,
,,,,,,,,,,,,,9,,135,5,,3,,
,,,,,,,,,,,,,10,,307,10,,4,,
,,,,,,,,,,,,,11,,293,6,,4,,
,,,,,,,,,,,,,12,,125,18,,3,,
,,,,,,,,,,,,,13,,421,12,,5,,5001
,,,,,,,,,,,,,14,,240,8,,4,,171
,,,,,,,,,,,,,15,,340,4,,4,,70
,,,,,,,,,,,,,16,,150,16,,3,,
,,,,,,,,,,,,,17,,381,2,,4,,
,,,,,,,,,,,,,18,,401,14,,5,,
Old Conna Golf Club,Ireland,East and Dublin,Ferndale Road! Bray! Wicklow,,2826055,,,Old Conna Golf Club,White,,,71,1,,373,10,,4,,
,,,,,,,,,,,,,2,,235,4,,3,,
,,,,,,,,,,,,,3,,322,12,,4,,
,,,,,,,,,,,,,4,,538,14,,5,,
,,,,,,,,,,,,,5,,580,2,,5,,
,,,,,,,,,,,,,6,,376,8,,4,,
,,,,,,,,,,,,,7,,379,6,,4,,
,,,,,,,,,,,,,8,,114,18,,3,,
,,,,,,,,,,,,,9,,329,16,,4,,
,,,,,,,,,,,,,10,,340,15,,4,,
,,,,,,,,,,,,,11,,348,5,,4,,
,,,,,,,,,,,,,12,,168,11,,3,,
,,,,,,,,,,,,,13,,562,7,,5,,6519
,,,,,,,,,,,,,14,,290,13,,4,,171
,,,,,,,,,,,,,15,,470,1,,4,,72
,,,,,,,,,,,,,16,,430,3,,4,,
,,,,,,,,,,,,,17,,155,9,,3,,
,,,,,,,,,,,,,18,,510,17,,5,,
,,,,,,,,Old Conna Golf Club,Yellow,,,72,1,,360,10,,4,,
,,,,,,,,,,,,,2,,223,8,,3,,
,,,,,,,,,,,,,3,,306,14,,4,,
,,,,,,,,,,,,,4,,526,12,,5,,
,,,,,,,,,,,,,5,,569,2,,5,,
,,,,,,,,,,,,,6,,358,4,,4,,
,,,,,,,,,,,,,7,,363,6,,4,,
,,,,,,,,,,,,,8,,103,18,,3,,
,,,,,,,,,,,,,9,,312,16,,4,,
,,,,,,,,,,,,,10,,330,17,,4,,
,,,,,,,,,,,,,11,,337,7,,4,,
,,,,,,,,,,,,,12,,161,11,,3,,
,,,,,,,,,,,,,13,,551,5,,5,,6289
,,,,,,,,,,,,,14,,277,13,,4,,171
,,,,,,,,,,,,,15,,460,1,,4,,72
,,,,,,,,,,,,,16,,419,3,,4,,
,,,,,,,,,,,,,17,,148,9,,3,,
,,,,,,,,,,,,,18,,486,15,,5,,
Open Golf Centre,Ireland,East and Dublin,Newtown House! St Margarets! Dublin,,,,,Beggar's Lane,White,,,60,1,,131,11,,3,,
,,,,,,,,,,,,,2,,403,1,,4,,
,,,,,,,,,,,,,3,,355,7,,4,,
,,,,,,,,,,,,,4,,119,13,,3,,
,,,,,,,,,,,,,5,,100,15,,3,,
,,,,,,,,,,,,,6,,232,9,,4,,
,,,,,,,,,,,,,7,,99,17,,3,,
,,,,,,,,,,,,,8,,365,3,,4,,
,,,,,,,,,,,,,9,,214,5,,3,,
,,,,,,,,,,,,,10,,131,12,,3,,
,,,,,,,,,,,,,11,,403,2,,4,,
,,,,,,,,,,,,,12,,355,8,,4,,
,,,,,,,,,,,,,13,,119,14,,3,,4036
,,,,,,,,,,,,,14,,100,16,,3,,171
,,,,,,,,,,,,,15,,232,10,,4,,62
,,,,,,,,,,,,,16,,99,18,,3,,
,,,,,,,,,,,,,17,,365,4,,4,,
,,,,,,,,,,,,,18,,214,6,,3,,
PGA National,Ireland,East and Dublin,Palmerstown House! Johnstown! Co.Kildare! Kildare,,00353 045 871404,pganational@palmerstownhouse.com,http://www.palmerstownhouse.com/,Palmerstown House,Silver,,,74,1,,401,9,,4,,
,,,,,,,,,,,,,2,,386,11,,4,,
,,,,,,,,,,,,,3,,184,13,,3,,
,,,,,,,,,,,,,4,,406,7,,4,,
,,,,,,,,,,,,,5,,442,5,,4,,
,,,,,,,,,,,,,6,,539,1,,5,,
,,,,,,,,,,,,,7,,398,17,,4,,
,,,,,,,,,,,,,8,,188,15,,3,,
,,,,,,,,,,,,,9,,563,3,,5,,
,,,,,,,,,,,,,10,,174,18,,3,,
,,,,,,,,,,,,,11,,404,10,,4,,
,,,,,,,,,,,,,12,,154,16,,3,,
,,,,,,,,,,,,,13,,437,6,,4,,6956
,,,,,,,,,,,,,14,,563,2,,5,,171
